txn_id,customer_id,date,amount,category,channel
T004335,C0064,2026-01-07,-17.22,transport,card
T004341,C0064,2026-01-07,-111.5,utilities,direct_debit
T004989,C0073,2026-01-07,-23.88,transport,card
T005657,C0081,2026-01-07,-19.7,subscription,direct_debit
T005852,C0084,2026-01-07,3480.95,salary,inbound_transfer
T005972,C0086,2026-01-07,978.36,salary,inbound_transfer
T006203,C0089,2026-01-07,852.52,salary,inbound_transfer
T006212,C0089,2026-01-07,-167.76,utilities,direct_debit
T006691,C0095,2026-01-07,-100.93,retail,card
T006901,C0098,2026-01-07,2348.57,salary,inbound_transfer
T007002,C0099,2026-01-07,-322.74,transfer_out,app_transfer
T007004,C0099,2026-01-07,-77.3,retail,card
T007123,C0102,2026-01-07,-59.1,dining,card
T007152,C0103,2026-01-07,-59.55,dining,card
T007329,C0106,2026-01-07,-29.04,groceries,card
T007458,C0109,2026-01-07,-36.61,groceries,card
T007562,C0110,2026-01-07,2751.58,salary,inbound_transfer
T007575,C0110,2026-01-07,-53.75,dining,card
T007578,C0110,2026-01-07,-60.39,retail,card
T007616,C0111,2026-01-07,-83.26,groceries,card
T007958,C0116,2026-01-07,-272.36,transfer_out,app_transfer
T008022,C0117,2026-01-07,-38.33,retail,card
T008027,C0117,2026-01-07,-23.35,cash_withdrawal,atm
T008353,C0121,2026-01-07,-11.76,subscription,direct_debit
T008421,C0123,2026-01-07,-83.2,groceries,card
T008531,C0125,2026-01-07,-82.22,groceries,card
T009078,C0132,2026-01-07,-23.06,transport,card
T009372,C0135,2026-01-07,-52.92,groceries,card
T010049,C0146,2026-01-07,-35.4,dining,card
T010392,C0151,2026-01-07,-74.84,transfer_out,app_transfer
T010490,C0152,2026-01-07,-174.56,transfer_out,app_transfer
T010497,C0152,2026-01-07,-58.39,groceries,card
T010654,C0154,2026-01-07,-72.15,retail,card
T011291,C0163,2026-01-07,-63.46,groceries,card
T011371,C0164,2026-01-07,-134.38,transfer_out,app_transfer
T011374,C0164,2026-01-07,-117.01,retail,card
T011509,C0166,2026-01-07,-175.26,utilities,direct_debit
T011769,C0169,2026-01-07,1562.91,salary,inbound_transfer
T012184,C0175,2026-01-07,3176.09,salary,inbound_transfer
T012336,C0177,2026-01-07,-19.63,subscription,direct_debit
T012509,C0180,2026-01-07,-322.8,transfer_out,app_transfer
T012622,C0182,2026-01-07,-68.0,retail,card
T012899,C0186,2026-01-07,-254.29,transfer_out,app_transfer
T012902,C0186,2026-01-07,-359.81,transfer_out,app_transfer
T012909,C0186,2026-01-07,-28.97,transport,card
T013137,C0189,2026-01-07,-178.86,utilities,direct_debit
T013141,C0189,2026-01-07,-173.47,transfer_out,app_transfer
T013142,C0189,2026-01-07,-166.93,utilities,direct_debit
T013143,C0189,2026-01-07,-38.84,retail,card
T013495,C0194,2026-01-07,-11.96,dining,card
T013502,C0194,2026-01-07,-102.54,cash_withdrawal,atm
T013761,C0198,2026-01-07,913.03,salary,inbound_transfer
T013762,C0198,2026-01-07,946.06,salary,inbound_transfer
T013833,C0199,2026-01-07,-40.14,groceries,card
T013879,C0200,2026-01-07,-80.69,retail,card
T000084,C0002,2026-01-08,-40.67,retail,card
T000085,C0002,2026-01-08,-49.91,groceries,card
T000322,C0006,2026-01-08,-13.63,dining,card
T000328,C0006,2026-01-08,-48.2,groceries,card
T000329,C0006,2026-01-08,-60.13,dining,card
T000427,C0007,2026-01-08,-25.71,retail,card
T000634,C0011,2026-01-08,-125.35,retail,card
T000793,C0013,2026-01-08,-37.61,dining,card
T000798,C0013,2026-01-08,-82.9,groceries,card
T000800,C0013,2026-01-08,-84.94,transfer_out,app_transfer
T000862,C0014,2026-01-08,-29.11,transport,card
T001049,C0017,2026-01-08,-49.83,groceries,card
T001206,C0019,2026-01-08,-82.97,groceries,card
T001352,C0021,2026-01-08,-16.98,transport,card
T001353,C0021,2026-01-08,-72.95,retail,card
T001879,C0028,2026-01-08,-102.53,transfer_out,app_transfer
T002407,C0035,2026-01-08,-17.89,subscription,direct_debit
T002603,C0038,2026-01-08,-62.43,groceries,card
T003187,C0047,2026-01-08,3900.92,salary,inbound_transfer
T003914,C0056,2026-01-08,-26.09,subscription,direct_debit
T003995,C0057,2026-01-08,-66.04,utilities,direct_debit
T004014,C0058,2026-01-08,-96.19,retail,card
T004338,C0064,2026-01-08,-64.13,groceries,card
T004678,C0069,2026-01-08,-60.21,dining,card
T004830,C0071,2026-01-08,-203.84,utilities,direct_debit
T005073,C0074,2026-01-08,-13.56,dining,card
T005166,C0075,2026-01-08,-79.34,retail,card
T005167,C0075,2026-01-08,-48.77,utilities,direct_debit
T005500,C0079,2026-01-08,-357.47,transfer_out,app_transfer
T005877,C0085,2026-01-08,-60.96,cash_withdrawal,atm
T006072,C0087,2026-01-08,-87.54,groceries,card
T006292,C0090,2026-01-08,-98.92,retail,card
T006301,C0090,2026-01-08,-82.46,transfer_out,app_transfer
T006379,C0091,2026-01-08,-88.08,groceries,card
T006381,C0091,2026-01-08,-38.4,groceries,card
T006522,C0093,2026-01-08,-60.9,dining,card
T006525,C0093,2026-01-08,-37.89,dining,card
T006698,C0095,2026-01-08,-294.28,transfer_out,app_transfer
T006700,C0095,2026-01-08,-91.2,utilities,direct_debit
T006857,C0097,2026-01-08,-63.82,cash_withdrawal,atm
T006860,C0097,2026-01-08,-46.94,dining,card
T007091,C0101,2026-01-08,4158.9,salary,inbound_transfer
T007225,C0104,2026-01-08,3235.65,salary,inbound_transfer
T007282,C0105,2026-01-08,-120.8,retail,card
T007464,C0109,2026-01-08,-86.41,utilities,direct_debit
T007799,C0113,2026-01-08,1433.18,salary,inbound_transfer
T007845,C0114,2026-01-08,-9.16,subscription,direct_debit
T007846,C0114,2026-01-08,-50.76,dining,card
T007891,C0115,2026-01-08,-58.29,dining,card
T008100,C0118,2026-01-08,860.76,salary,inbound_transfer
T008394,C0122,2026-01-08,-54.72,groceries,card
T008398,C0122,2026-01-08,-87.68,groceries,card
T008540,C0125,2026-01-08,-379.0,transfer_out,app_transfer
T008938,C0130,2026-01-08,-197.67,utilities,direct_debit
T009535,C0138,2026-01-08,-259.68,transfer_out,app_transfer
T009703,C0141,2026-01-08,3057.85,salary,inbound_transfer
T009782,C0142,2026-01-08,-25.39,groceries,card
T009791,C0142,2026-01-08,-67.35,groceries,card
T009969,C0145,2026-01-08,-20.08,dining,card
T009973,C0145,2026-01-08,-15.22,dining,card
T010053,C0146,2026-01-08,-52.3,groceries,card
T010144,C0148,2026-01-08,-227.24,transfer_out,app_transfer
T010231,C0149,2026-01-08,-88.43,cash_withdrawal,atm
T010496,C0152,2026-01-08,-82.81,utilities,direct_debit
T010647,C0154,2026-01-08,-11.83,subscription,direct_debit
T010812,C0156,2026-01-08,-190.35,transfer_out,app_transfer
T010898,C0157,2026-01-08,-88.62,retail,card
T010976,C0158,2026-01-08,-26.6,groceries,card
T011212,C0162,2026-01-08,-40.18,groceries,card
T011776,C0169,2026-01-08,-76.32,groceries,card
T011860,C0170,2026-01-08,2737.38,salary,inbound_transfer
T011998,C0172,2026-01-08,-44.63,dining,card
T012009,C0172,2026-01-08,-51.36,retail,card
T012248,C0176,2026-01-08,-7.74,subscription,direct_debit
T012784,C0184,2026-01-08,3579.14,salary,inbound_transfer
T012900,C0186,2026-01-08,-23.55,transport,card
T013134,C0189,2026-01-08,803.7,salary,inbound_transfer
T013493,C0194,2026-01-08,-59.46,dining,card
T013570,C0196,2026-01-08,-29.94,dining,card
T013769,C0198,2026-01-08,-172.54,utilities,direct_debit
T013840,C0199,2026-01-08,-35.3,cash_withdrawal,atm
T000003,C0001,2026-01-09,-293.06,transfer_out,app_transfer
T000006,C0001,2026-01-09,-11.17,transport,card
T000204,C0004,2026-01-09,-92.03,cash_withdrawal,atm
T000324,C0006,2026-01-09,-29.0,dining,card
T000517,C0009,2026-01-09,-32.97,dining,card
T001207,C0019,2026-01-09,-58.32,dining,card
T001314,C0020,2026-01-09,-336.78,transfer_out,app_transfer
T001424,C0022,2026-01-09,1563.17,salary,inbound_transfer
T001815,C0027,2026-01-09,-12.64,subscription,direct_debit
T002037,C0030,2026-01-09,1798.14,salary,inbound_transfer
T002150,C0031,2026-01-09,-21.94,groceries,card
T002202,C0032,2026-01-09,-27.24,dining,card
T002205,C0032,2026-01-09,-38.3,dining,card
T002738,C0040,2026-01-09,2636.23,salary,inbound_transfer
T002787,C0041,2026-01-09,-6.71,transport,card
T003050,C0045,2026-01-09,1009.23,salary,inbound_transfer
T003265,C0048,2026-01-09,1229.96,salary,inbound_transfer
T003363,C0050,2026-01-09,-9.76,transport,card
T003589,C0052,2026-01-09,-143.2,utilities,direct_debit
T003593,C0052,2026-01-09,-60.26,utilities,direct_debit
T004019,C0058,2026-01-09,-80.2,groceries,card
T004166,C0061,2026-01-09,3495.2,salary,inbound_transfer
T004331,C0064,2026-01-09,-88.92,groceries,card
T004609,C0068,2026-01-09,-21.67,groceries,card
T004916,C0072,2026-01-09,-114.36,utilities,direct_debit
T004924,C0072,2026-01-09,-7.06,transport,card
T005071,C0074,2026-01-09,-55.72,dining,card
T005072,C0074,2026-01-09,-13.25,transport,card
T005161,C0075,2026-01-09,-29.45,transport,card
T005339,C0077,2026-01-09,-85.83,groceries,card
T005347,C0077,2026-01-09,-11.84,subscription,direct_debit
T005580,C0080,2026-01-09,-24.57,transport,card
T005583,C0080,2026-01-09,-40.09,cash_withdrawal,atm
T005786,C0083,2026-01-09,-26.85,transport,card
T005788,C0083,2026-01-09,-39.39,utilities,direct_debit
T005982,C0086,2026-01-09,-57.58,retail,card
T006104,C0088,2026-01-09,-26.2,retail,card
T006519,C0093,2026-01-09,-24.01,retail,card
T007001,C0099,2026-01-09,2989.4,salary,inbound_transfer
T007626,C0111,2026-01-09,-9.88,transport,card
T007802,C0113,2026-01-09,-71.86,utilities,direct_debit
T008107,C0118,2026-01-09,-24.05,subscription,direct_debit
T008192,C0119,2026-01-09,-56.94,utilities,direct_debit
T008349,C0121,2026-01-09,-19.08,dining,card
T008350,C0121,2026-01-09,-7.68,transport,card
T008427,C0123,2026-01-09,-77.37,groceries,card
T008454,C0124,2026-01-09,-74.12,retail,card
T008776,C0128,2026-01-09,-41.18,retail,card
T008780,C0128,2026-01-09,-48.03,groceries,card
T009278,C0134,2026-01-09,-23.61,dining,card
T009430,C0136,2026-01-09,-135.51,transfer_out,app_transfer
T009709,C0141,2026-01-09,-14.72,dining,card
T009776,C0142,2026-01-09,-46.63,groceries,card
T009777,C0142,2026-01-09,-6.51,transport,card
T009785,C0142,2026-01-09,-15.1,transport,card
T010140,C0148,2026-01-09,-100.16,retail,card
T010226,C0149,2026-01-09,-84.84,groceries,card
T010727,C0155,2026-01-09,-94.49,transfer_out,app_transfer
T010893,C0157,2026-01-09,-36.59,groceries,card
T011103,C0161,2026-01-09,-32.44,groceries,card
T011216,C0162,2026-01-09,-10.23,transport,card
T011449,C0165,2026-01-09,-30.4,dining,card
T011938,C0171,2026-01-09,940.89,salary,inbound_transfer
T012008,C0172,2026-01-09,-109.67,retail,card
T012095,C0174,2026-01-09,-40.24,groceries,card
T012195,C0175,2026-01-09,-40.62,dining,card
T012331,C0177,2026-01-09,869.71,salary,inbound_transfer
T012334,C0177,2026-01-09,-20.26,subscription,direct_debit
T012341,C0177,2026-01-09,-101.3,cash_withdrawal,atm
T012551,C0181,2026-01-09,-26.12,transport,card
T012910,C0186,2026-01-09,-27.75,dining,card
T013051,C0188,2026-01-09,-34.88,cash_withdrawal,atm
T013298,C0191,2026-01-09,-388.49,transfer_out,app_transfer
T013666,C0197,2026-01-09,-99.05,utilities,direct_debit
T013675,C0197,2026-01-09,-82.6,cash_withdrawal,atm
T013886,C0200,2026-01-09,-22.27,transport,card
T000274,C0005,2026-01-10,-22.96,subscription,direct_debit
T000332,C0006,2026-01-10,-60.28,groceries,card
T000434,C0007,2026-01-10,-68.65,cash_withdrawal,atm
T000519,C0009,2026-01-10,-9.75,transport,card
T000580,C0010,2026-01-10,-11.67,transport,card
T000587,C0010,2026-01-10,-10.7,transport,card
T000632,C0011,2026-01-10,1571.16,salary,inbound_transfer
T000733,C0012,2026-01-10,-93.21,cash_withdrawal,atm
T000739,C0012,2026-01-10,-86.08,retail,card
T000907,C0015,2026-01-10,-68.9,groceries,card
T001132,C0018,2026-01-10,-20.92,groceries,card
T001209,C0019,2026-01-10,-184.04,utilities,direct_debit
T001210,C0019,2026-01-10,-69.43,groceries,card
T002049,C0030,2026-01-10,-72.36,groceries,card
T002204,C0032,2026-01-10,-129.95,retail,card
T002592,C0038,2026-01-10,-15.16,dining,card
T002600,C0038,2026-01-10,-42.25,groceries,card
T002741,C0040,2026-01-10,-379.15,transfer_out,app_transfer
T003299,C0049,2026-01-10,-47.74,dining,card
T003303,C0049,2026-01-10,-56.0,groceries,card
T003482,C0051,2026-01-10,-44.01,dining,card
T003581,C0052,2026-01-10,-75.9,utilities,direct_debit
T003777,C0054,2026-01-10,-101.34,utilities,direct_debit
T003994,C0057,2026-01-10,-73.48,retail,card
T004177,C0061,2026-01-10,-28.44,transport,card
T004186,C0062,2026-01-10,-17.85,dining,card
T004606,C0068,2026-01-10,-31.07,dining,card
T004668,C0069,2026-01-10,-39.4,groceries,card
T004829,C0071,2026-01-10,-135.02,utilities,direct_debit
T005069,C0074,2026-01-10,-14.84,dining,card
T005076,C0074,2026-01-10,-223.28,transfer_out,app_transfer
T005662,C0081,2026-01-10,-11.33,transport,card
T006598,C0094,2026-01-10,-49.55,dining,card
T006695,C0095,2026-01-10,-95.17,retail,card
T007003,C0099,2026-01-10,-5.54,subscription,direct_debit
T007010,C0099,2026-01-10,-28.82,dining,card
T007093,C0101,2026-01-10,-12.27,transport,card
T007122,C0102,2026-01-10,-38.95,dining,card
T007127,C0102,2026-01-10,-15.58,transport,card
T007461,C0109,2026-01-10,-61.4,retail,card
T007624,C0111,2026-01-10,-26.38,transport,card
T007808,C0113,2026-01-10,-201.31,transfer_out,app_transfer
T007847,C0114,2026-01-10,-52.12,cash_withdrawal,atm
T007892,C0115,2026-01-10,-46.16,retail,card
T008026,C0117,2026-01-10,-72.34,groceries,card
T008113,C0118,2026-01-10,-55.39,dining,card
T008425,C0123,2026-01-10,-111.79,retail,card
T008624,C0126,2026-01-10,-25.09,transport,card
T008705,C0127,2026-01-10,-57.7,utilities,direct_debit
T009168,C0133,2026-01-10,3574.56,salary,inbound_transfer
T009176,C0133,2026-01-10,-55.98,groceries,card
T009885,C0143,2026-01-10,-28.39,transport,card
T009933,C0144,2026-01-10,-108.64,utilities,direct_debit
T010056,C0146,2026-01-10,-377.27,transfer_out,app_transfer
T010058,C0146,2026-01-10,-116.24,utilities,direct_debit
T010382,C0151,2026-01-10,-68.76,retail,card
T010577,C0153,2026-01-10,-52.66,dining,card
T010975,C0158,2026-01-10,-42.21,cash_withdrawal,atm
T011067,C0160,2026-01-10,-166.88,utilities,direct_debit
T011100,C0161,2026-01-10,-19.17,groceries,card
T011209,C0162,2026-01-10,-6.88,transport,card
T011221,C0162,2026-01-10,-11.33,transport,card
T011507,C0166,2026-01-10,-19.19,dining,card
T011580,C0167,2026-01-10,-26.05,dining,card
T011587,C0167,2026-01-10,-24.84,subscription,direct_debit
T011779,C0169,2026-01-10,-73.91,groceries,card
T011949,C0171,2026-01-10,-256.42,transfer_out,app_transfer
T012002,C0172,2026-01-10,-138.36,utilities,direct_debit
T012249,C0176,2026-01-10,-127.2,transfer_out,app_transfer
T012338,C0177,2026-01-10,-25.45,transport,card
T012388,C0178,2026-01-10,-24.7,dining,card
T012391,C0178,2026-01-10,-62.98,groceries,card
T012615,C0182,2026-01-10,-41.36,cash_withdrawal,atm
T012820,C0185,2026-01-10,-147.42,transfer_out,app_transfer
T012989,C0187,2026-01-10,-44.14,retail,card
T013048,C0188,2026-01-10,-47.58,groceries,card
T013214,C0190,2026-01-10,-116.05,transfer_out,app_transfer
T013326,C0192,2026-01-10,-25.85,transport,card
T013328,C0192,2026-01-10,-114.92,utilities,direct_debit
T013424,C0193,2026-01-10,-27.07,groceries,card
T013500,C0194,2026-01-10,-12.09,transport,card
T013563,C0196,2026-01-10,-14.64,subscription,direct_debit
T013667,C0197,2026-01-10,-40.25,groceries,card
T013885,C0200,2026-01-10,-52.65,utilities,direct_debit
T000197,C0004,2026-01-11,-72.92,groceries,card
T000426,C0007,2026-01-11,-47.89,groceries,card
T000430,C0007,2026-01-11,-18.22,transport,card
T000435,C0007,2026-01-11,-108.12,utilities,direct_debit
T000436,C0007,2026-01-11,-24.67,retail,card
T000630,C0011,2026-01-11,1354.81,salary,inbound_transfer
T000856,C0014,2026-01-11,1382.91,salary,inbound_transfer
T000860,C0014,2026-01-11,-26.35,groceries,card
T001137,C0018,2026-01-11,-56.93,dining,card
T001310,C0020,2026-01-11,-94.95,cash_withdrawal,atm
T001355,C0021,2026-01-11,-31.56,groceries,card
T001581,C0024,2026-01-11,-35.96,dining,card
T001731,C0026,2026-01-11,-9.01,transport,card
T001741,C0026,2026-01-11,-31.4,retail,card
T001811,C0027,2026-01-11,-69.37,groceries,card
T001872,C0028,2026-01-11,-12.12,transport,card
T002146,C0031,2026-01-11,-81.56,groceries,card
T002489,C0037,2026-01-11,-25.69,dining,card
T002596,C0038,2026-01-11,-47.35,dining,card
T002746,C0040,2026-01-11,-153.5,utilities,direct_debit
T002933,C0043,2026-01-11,3580.58,salary,inbound_transfer
T002936,C0043,2026-01-11,-16.39,dining,card
T003059,C0045,2026-01-11,-61.37,cash_withdrawal,atm
T003189,C0047,2026-01-11,-107.78,retail,card
T003269,C0048,2026-01-11,-9.56,transport,card
T003775,C0054,2026-01-11,-89.19,groceries,card
T003782,C0054,2026-01-11,-37.88,retail,card
T003836,C0055,2026-01-11,-22.82,transport,card
T003842,C0055,2026-01-11,-74.13,groceries,card
T003985,C0057,2026-01-11,-353.22,transfer_out,app_transfer
T004015,C0058,2026-01-11,-51.65,dining,card
T004033,C0059,2026-01-11,4288.53,salary,inbound_transfer
T004079,C0060,2026-01-11,-40.66,dining,card
T004084,C0060,2026-01-11,-22.3,transport,card
T004189,C0062,2026-01-11,-60.07,retail,card
T004195,C0062,2026-01-11,-33.92,groceries,card
T004337,C0064,2026-01-11,-40.22,groceries,card
T004552,C0067,2026-01-11,-79.5,cash_withdrawal,atm
T004604,C0068,2026-01-11,-106.93,retail,card
T004748,C0070,2026-01-11,-97.57,retail,card
T004923,C0072,2026-01-11,-125.26,retail,card
T004982,C0073,2026-01-11,-91.74,utilities,direct_debit
T004990,C0073,2026-01-11,-65.52,groceries,card
T005074,C0074,2026-01-11,-299.92,transfer_out,app_transfer
T005169,C0075,2026-01-11,-37.94,groceries,card
T005173,C0075,2026-01-11,-46.09,retail,card
T005737,C0082,2026-01-11,2163.42,salary,inbound_transfer
T005789,C0083,2026-01-11,-82.26,groceries,card
T005978,C0086,2026-01-11,-27.36,transport,card
T006112,C0088,2026-01-11,-59.18,groceries,card
T006763,C0096,2026-01-11,-98.38,transfer_out,app_transfer
T006907,C0098,2026-01-11,-22.27,transport,card
T007120,C0102,2026-01-11,-56.93,retail,card
T007335,C0106,2026-01-11,-51.11,dining,card
T007374,C0107,2026-01-11,-60.38,dining,card
T007577,C0110,2026-01-11,-39.44,dining,card
T007723,C0112,2026-01-11,-350.8,transfer_out,app_transfer
T007887,C0115,2026-01-11,-15.11,dining,card
T007954,C0116,2026-01-11,4195.78,salary,inbound_transfer
T008260,C0120,2026-01-11,-122.91,retail,card
T008268,C0120,2026-01-11,-14.25,transport,card
T008346,C0121,2026-01-11,-78.71,groceries,card
T008397,C0122,2026-01-11,-102.13,retail,card
T008536,C0125,2026-01-11,-74.63,groceries,card
T009013,C0131,2026-01-11,-35.41,cash_withdrawal,atm
T009015,C0131,2026-01-11,-84.95,groceries,card
T009183,C0133,2026-01-11,-6.54,subscription,direct_debit
T009377,C0135,2026-01-11,-50.82,dining,card
T009545,C0138,2026-01-11,-17.16,transport,card
T009607,C0139,2026-01-11,-29.26,dining,card
T009631,C0140,2026-01-11,-106.78,retail,card
T009886,C0143,2026-01-11,-112.23,retail,card
T010059,C0146,2026-01-11,-184.77,utilities,direct_debit
T010294,C0150,2026-01-11,-320.94,transfer_out,app_transfer
T010381,C0151,2026-01-11,-27.2,transport,card
T010489,C0152,2026-01-11,-91.53,retail,card
T010502,C0152,2026-01-11,-88.26,groceries,card
T011208,C0162,2026-01-11,1359.25,salary,inbound_transfer
T011514,C0166,2026-01-11,-39.0,groceries,card
T012010,C0172,2026-01-11,-12.18,transport,card
T012090,C0174,2026-01-11,-108.25,retail,card
T012093,C0174,2026-01-11,-232.9,transfer_out,app_transfer
T012254,C0176,2026-01-11,-49.07,groceries,card
T012449,C0179,2026-01-11,-49.32,dining,card
